ICAO_ID ,Name,Size,Latitude,Longitude,municipality,local_region,ID_ST,City,State
KAIT,Aitkin Municipal Airport Steve Kurtz Field,small_airport,46.548401,-93.676804,Aitkin,MN,1497,Aitkin,MN
MO41,Air Evac 23 Heliport,heliport,38.982108,-90.963165,Troy,MO,1505,Troy,MO
KLBB,Lubbock Preston Smith International Airport,medium_airport,33.663601,-101.822998,Lubbock,TX,8146,Lubbock,TX
KY51,Viroqua Municipal Airport,small_airport,43.57939910888672,-90.91310119628906,Viroqua,WI,1869,Viroqua,WI
KAUH,Aurora Municipal Al Potter Field,small_airport,40.89410019,-97.99459839,Aurora,NE,1518,Aurora,NE
KINK,Winkler County Airport,medium_airport,31.7796001434,-103.200996399,Wink,TX,16151,Wink,TX
KLBF,North Platte Regional Airport Lee Bird Field,medium_airport,41.12620163,-100.6839981,North Platte,NE,1680,North Platte,NE
KDTL,Detroit Lakes Airport - Wething Field,small_airport,46.82519913,-95.88569641,Detroit Lakes,MN,1529,Detroit Lakes,MN
KGVT,Majors Airport,small_airport,33.0677986145,-96.0652999878,Greenville,TX,1530,Greenville,TX
KPEX,Paynesville Municipal Airport,small_airport,45.37229919433594,-94.74659729003906,Paynesville,MN,10215,Paynesville,MN
KMVE,Montevideo Chippewa County Airport,small_airport,44.969101,-95.710297,Montevideo,MN,1532,Montevideo,MN
KUVA,Garner Field,small_airport,29.2112998962,-99.743598938,Uvalde,TX,1533,Uvalde,TX
KOGA,Searle Field,small_airport,41.11949921,-101.7699966,Ogallala,NE,1534,Ogallala,NE
KOFK,Karl Stefan Memorial Airport,medium_airport,41.985500335693,-97.435096740723,Norfolk,NE,14690,Norfolk,NE
KMWM,Windom Municipal Airport,small_airport,43.91339874267578,-95.1093978881836,Windom,MN,8933,Windom,MN
KT20,Roger M Dreyer Memorial Airport,small_airport,29.52915,-97.464345,Gonzales,TX,15848,Gonzales,TX
KPWC,Pine River Regional Airport,small_airport,46.72480010986328,-94.38169860839844,Pine River,MN,1546,Pine River,MN
KEOK,Keokuk Municipal Airport,small_airport,40.4598999023,-91.4284973145,Keokuk,IA,1548,Keokuk,IA
KHYR,Sawyer County Airport,medium_airport,46.025199890100005,-91.44429779050002,Hayward,WI,1554,Hayward,WI
KMFE,McAllen Miller International Airport,medium_airport,26.176141,-98.237965,McAllen,TX,16703,McAllen,TX
KADU,Audubon County Airport,small_airport,41.70140075683594,-94.92050170898438,Audubon,IA,14443,Audubon,IA
KJYR,York Municipal Airport,small_airport,40.89680099487305,-97.622802734375,York,NE,1599,York,NE
KAXA,Algona Municipal Airport,small_airport,43.0778999329,-94.2720031738,Algona,IA,14701,Algona,IA
KOJA,Thomas P Stafford Airport,small_airport,35.5448,-98.668503,Weatherford,OK,1560,Weatherford,OK
KGYB,Giddings-Lee County Airport,small_airport,30.1693,-96.980003,Giddings,TX,13880,Giddings,TX
KCHK,Chickasha Municipal Airport,small_airport,35.09740067,-97.96769714,Chickasha,OK,1572,Chickasha,OK
KFSI,Henry Post Army Air Field (Fort Sill),medium_airport,34.64979935,-98.40219879,Fort Sill,OK,16231,Fort Sill,OK
KHCD,Hutchinson Municipal Butler Field,small_airport,44.85990143,-94.38249969,Hutchinson,MN,8961,Hutchinson,MN
KRTN,Raton Municipal Airport / Crews Field,small_airport,36.741501,-104.501999,Raton,NM,1701,Raton,NM
KFYV,Drake Field,medium_airport,36.00510025024414,-94.17009735107422,Fayetteville,AR,1586,Fayetteville,AR
KGTU,Georgetown Municipal Airport,small_airport,30.677543,-97.678524,Georgetown,TX,1591,Georgetown,TX
KLSK,Lusk Municipal Airport,small_airport,42.7537994385,-104.404998779,Lusk,WY,1597,Lusk,WY
KOVS,Boscobel Airport,small_airport,43.16019821,-90.67549896,Boscobel,WI,16812,Boscobel,WI
KOPL,St Landry Parish Ahart Field,small_airport,30.558399,-92.099403,Opelousas,LA,1605,Opelousas,LA
KEMP,Emporia Municipal Airport,small_airport,38.3320999146,-96.1912002563,Emporia,KS,1608,Emporia,KS
KACQ,Waseca Municipal Airport,small_airport,44.07350158691406,-93.55290222167967,Waseca,MN,1763,Waseca,MN
2CD3,Bijou Springs Ranch Airport,small_airport,39.119472,-104.431806,Peyton,CO,1618,Peyton,CO
36CO,Fat Chance Airport,small_airport,39.10609817504883,-104.54399871826172,Peyton,CO,1618,Peyton,CO
2CO1,Cherokee Trail Ranch Airport,small_airport,39.11050033569336,-104.58399963378906,Peyton,CO,1618,Peyton,CO
KHOB,Lea County Regional Airport,medium_airport,32.6875,-103.2170029,Hobbs,NM,1625,Hobbs,NM
KORG,Orange County Airport,small_airport,30.06920051574707,-93.8009033203125,Orange,TX,1628,Orange,TX
95CO,Mann Ranch Airport,small_airport,37.868499755859375,-104.83599853515624,Rye,CO,1629,Rye,CO
KPBF,"Pine Bluff Regional Airport, Grider Field",medium_airport,34.174121,-91.935643,Pine Bluff,AR,10509,Pine Bluff,AR
KORK,North Little Rock Municipal Airport,small_airport,34.83309937,-92.25409698,North Little Rock,AR,1460,North Little Rock,AR
US-0914,St Vincent North Hospital Heliport,heliport,34.813552,-92.2073722,North Little Rock,AR,1460,North Little Rock,AR
KCOT,Cotulla-La Salle County Airport,small_airport,28.45669937,-99.22029877,Cotulla,TX,1639,Cotulla,TX
KHEZ,Natchez–Adams County Airport / Hardy-Anders Field,small_airport,31.614817,-91.297331,Natchez,MS,1668,Natchez,MS
KY23,Chetek Municipal Southworth Airport,small_airport,45.30619812,-91.63619995,Chetek,WI,15817,Chetek,WI
KBRD,Brainerd Lakes Regional Airport,medium_airport,46.402861,-94.129727,Brainerd,MN,1712,Brainerd,MN
US-1728,Eagle Field,closed,31.04582,-104.845136,Van Horn,TX,1659,Van Horn,TX
KVHN,Culberson County Airport,small_airport,31.057800292969,-104.78399658203,Van Horn,TX,1659,Van Horn,TX
US-4635,Foster Ranch Airport,small_airport,31.22266,-104.31489,Van Horn,TX,1659,Van Horn,TX
US-3471,Richard Kane Ranch Airport,small_airport,31.0197,-104.5901,Van Horn,TX,1659,Van Horn,TX
US-6431,Montgomery County Ambulance Base 2 Heliport,heliport,38.90886,-91.45994,New Florence,MO,1664,New Florence,MO
KGLH,Mid Delta Regional Airport,medium_airport,33.4828987121582,-90.98560333251952,Greenville,MS,11719,Greenville,MS
KGHW,Glenwood Municipal Airport,small_airport,45.64390182495117,-95.32039642333984,Glenwood,MN,10391,Glenwood,MN
US-6668,Bakko Aviation Airport,small_airport,45.47989,-95.33771,Glenwood,MN,10391,Glenwood,MN
KHEQ,Holyoke Airport,small_airport,40.56940078735352,-102.27300262451172,Holyoke,CO,1672,Holyoke,CO
KBMQ,Burnet Municipal Kate Craddock Field,small_airport,30.73889923095703,-98.23860168457033,Burnet,TX,1673,Burnet,TX
KPKD,Park Rapids Municipal Konshok Field,small_airport,46.9006,-95.073095,Park Rapids,MN,9562,Park Rapids,MN
KCVN,Clovis Municipal Airport,small_airport,34.4250984192,-103.07900238,Clovis,NM,8126,Clovis,NM
KCVS,Cannon Air Force Base,medium_airport,34.382801,-103.321999,Clovis,NM,8126,Clovis,NM
US-4888,Air Evac 13 Heliport,heliport,38.19687,-91.16958,Sullivan,MO,1685,Sullivan,MO
KUUV,Sullivan Regional Airport,small_airport,38.233501,-91.164299,Sullivan,MO,1685,Sullivan,MO
K1V6,Fremont County Airport,small_airport,38.428534,-105.106299,Penrose,CO,1687,Penrose,CO
KLAA,Southeast Colorado Regional Airport,medium_airport,38.066126,-102.690169,Lamar,CO,1722,Lamar,CO
KCVB,Castroville Municipal Airport,small_airport,29.3418998718,-98.8508987427,Castroville,TX,16609,Castroville,TX
K8V7,Springfield Municipal Airport,small_airport,37.458698,-102.617996,Springfield,CO,1723,Springfield,CO
KBKN,Blackwell Tonkawa Municipal Airport,small_airport,36.74509811,-97.34960175,Blackwell,OK,16126,Blackwell,OK
KFFM,Fergus Falls Municipal Airport - Einar Mickelson Field,small_airport,46.28440094,-96.15670013,Fergus Falls,MN,1733,Fergus Falls,MN
5TE2,Bleakley Ranch Airport,small_airport,30.22520065307617,-98.14199829101562,Dripping Springs,TX,1738,Dripping Springs,TX
0XA8,Ohho Airport,closed,30.27,-98.108299,Dripping Springs,TX,1738,Dripping Springs,TX
US-2509,Mirasol Hills Heliport,heliport,30.321327,-98.158979,Dripping Springs,TX,1738,Dripping Springs,TX
US-4234,Halm Ranch Airport,closed,30.19397,-98.20461,Dripping Springs,TX,1738,Dripping Springs,TX
KPMV,Plattsmouth Municipal Airport,small_airport,40.95019913,-95.91790009,Plattsmouth,NE,14325,Plattsmouth,NE
KAFK,Nebraska City Municipal Airport,small_airport,40.60689926,-95.86569977,Nebraska City,NE,11866,Nebraska City,NE
KSWW,Avenger Field,small_airport,32.467399597168,-100.46700286865,Sweetwater,TX,1773,Sweetwater,TX
WY29,Vowers Ranch Airport,small_airport,41.619276,-104.785517,Chugwater,WY,1785,Chugwater,WY
KY19,Mandan Municipal Airport,small_airport,46.7681999206543,-100.8939971923828,Mandan,ND,1789,Mandan,ND
KOOA,Oskaloosa Municipal Airport,small_airport,41.2262001,-92.49389648,Oskaloosa,IA,1795,Oskaloosa,IA
KROG,Rogers Municipal Airport-Carter Field,small_airport,36.37229919,-94.10690308,Rogers,AR,1797,Rogers,AR
KLHX,La Junta Municipal Airport,small_airport,38.04970169,-103.5090027,La Junta,CO,11664,La Junta,CO
6CO3,Wine Glass International Airport,closed,37.631287,-103.657367,La Junta,CO,11664,La Junta,CO
KDHT,Dalhart Municipal Airport,medium_airport,36.0225982666,-102.54699707,Dalhart,TX,1818,Dalhart,TX
KSGT,Stuttgart Municipal Airport / Carl Humphrey Field,small_airport,34.599499,-91.574997,Stuttgart,AR,14689,Stuttgart,AR
KSNY,Sidney Municipal-Lloyd W Carr Field,medium_airport,41.10129929,-102.9850006,Sidney,NE,14636,Sidney,NE
KFMM,Fort Morgan Municipal Airport,small_airport,40.335758,-103.804371,Fort Morgan,CO,1826,Fort Morgan,CO
KULM,New Ulm Municipal Airport,small_airport,44.319599151611,-94.502296447754,New Ulm,MN,1827,New Ulm,MN
KXVG,Longville Municipal Airport,small_airport,46.9902,-94.204002,Longville,MN,10426,Longville,MN
8MN0,Lake Zumbro Seaplane Base,seaplane_base,44.20159912109375,-92.4834976196289,Oronoco,MN,1830,Oronoco,MN
MN32,Nietz Airstrip,small_airport,44.19139862060547,-92.45269775390624,Oronoco,MN,1830,Oronoco,MN
US-5899,Buffalo Airport,small_airport,39.30816,-104.70851,Franktown,CO,1832,Franktown,CO
CO96,Reed Hollow Ranch Airport,small_airport,39.371700286865234,-104.74299621582033,Franktown,CO,1832,Franktown,CO
MY89,Pavek Personal Airport,small_airport,45.90829849243164,-92.90579986572266,Pine City,MN,1408,Pine City,MN
KBPK,Ozark Regional Airport,medium_airport,36.3689002991,-92.4704971313,Mountain Home,AR,12085,Mountain Home,AR
KRUE,Russellville Regional Airport,small_airport,35.259102,-93.0933,Russellville,AR,10693,Russellville,AR
KCSQ,Creston Municipal Airport,small_airport,41.0214004517,-94.3632965088,Creston,IA,6583,Creston,IA
KGMJ,Grove Municipal Airport,small_airport,36.60680008,-94.73860168,Grove,OK,9417,Grove,OK
KPTS,Atkinson Municipal Airport,small_airport,37.449501037597656,-94.7311019897461,Pittsburg,KS,9863,Pittsburg,KS
MO45,Sky-Vu Airport,small_airport,38.8922004699707,-91.56600189208984,Montgomery City,MO,1866,Montgomery City,MO
4MO,Montgomery-Wehrman Airport,small_airport,39.01250076293945,-91.41929626464844,Montgomery City,MO,1866,Montgomery City,MO
46MN,Elmer Airport,closed,46.005501,-95.692,Evansville,MN,1868,Evansville,MN
6MN1,Chuck West Memorial Heliport,closed,46.010201,-95.681198,Evansville,MN,1868,Evansville,MN
KRZN,Burnett County Airport,small_airport,45.82270050048828,-92.37249755859376,Siren,WI,15844,Siren,WI
KPVB,Platteville Municipal Airport,small_airport,42.68939972,-90.44439697,Platteville,WI,6596,Platteville,WI
N17,Vaughn Municipal Airport,small_airport,34.60458,-105.191822,Vaughn,NM,1883,Vaughn,NM
US-4311,Old Vaughn Airport,closed,34.58787,-105.20646,Vaughn,NM,1883,Vaughn,NM
KASX,John F Kennedy Memorial Airport,small_airport,46.54850006,-90.91899872,Ashland,WI,1885,Ashland,WI
KFSM,Fort Smith Regional Airport,medium_airport,35.336601,-94.367401,Fort Smith,AR,1893,Fort Smith,AR
KGBG,Galesburg Municipal Airport,small_airport,40.9379997253,-90.431098938,Galesburg,IL,3877,Galesburg,IL
KLDJ,Linden Airport,small_airport,40.617401123,-74.2445983887,Linden,NJ,2564,Linden,NJ
LS85,East Jefferson General Hospital Heliport,heliport,30.012774,-90.181945,Metairie,LA,1905,Metairie,LA
KRHI,Rhinelander Oneida County Airport,medium_airport,45.63119888305664,-89.46749877929688,Rhinelander,WI,1907,Rhinelander,WI
KNIP,Jacksonville Naval Air Station (Towers Field),medium_airport,30.2358,-81.680603,Jacksonville,FL,1908,Jacksonville,FL
KCRG,Jacksonville Executive at Craig Airport,medium_airport,30.3362998962,-81.51439666750001,Jacksonville,FL,1908,Jacksonville,FL
KJAX,Jacksonville International Airport,large_airport,30.49410057067871,-81.68789672851562,Jacksonville,FL,1908,Jacksonville,FL
KVQQ,Cecil Airport,small_airport,30.2187004089,-81.876701355,Jacksonville,FL,1908,Jacksonville,FL
KPNE,Northeast Philadelphia Airport,medium_airport,40.081902,-75.010597,Philadelphia,PA,2072,Philadelphia,PA
KPHL,Philadelphia International Airport,large_airport,39.87189865112305,-75.24109649658203,Philadelphia,PA,2072,Philadelphia,PA
KLOM,Wings Field,small_airport,40.1375007629,-75.2650985718,Philadelphia,PA,2072,Philadelphia,PA
KLGA,La Guardia Airport,large_airport,40.777199,-73.872597,New York,NY,1910,New York,NY
JPB,Pan Am Building Heliport,closed,40.7533,-73.9765,New York,NY,1910,New York,NY
KJFK,John F Kennedy International Airport,large_airport,40.639447,-73.779317,New York,NY,1910,New York,NY
6N5,East 34th Street Heliport,heliport,40.74259948730469,-73.97209930419922,New York,NY,1910,New York,NY
NK39,One Police Plaza Heliport,heliport,40.71260070800781,-73.99960327148438,New York,NY,1910,New York,NY
JRA,West 30th St. Heliport,heliport,40.754501,-74.007103,New York,NY,1910,New York,NY
6N7,New York Skyports Inc Seaplane Base,seaplane_base,40.735061,-73.972814,New York,NY,1910,New York,NY
JRB,Downtown-Manhattan/Wall St Heliport,heliport,40.70119858,-74.00900269,New York,NY,1910,New York,NY
6N6,Evers Seaplane Base,seaplane_base,40.84590148925781,-73.81620025634766,New York,NY,1910,New York,NY
KHFD,Hartford Brainard Airport,medium_airport,41.736698150635,-72.649398803711,Hartford,CT,1927,Hartford,CT
KBDL,Bradley International Airport,medium_airport,41.93851,-72.688066,Hartford,CT,1927,Hartford,CT
0CT9,Hartford Hospital Heliport,heliport,41.75450134277344,-72.67870330810547,Hartford,CT,1927,Hartford,CT
KSFZ,North Central State Airport,small_airport,41.9207992554,-71.49140167239999,Pawtucket,RI,1913,Pawtucket,RI
KCEU,Oconee County Regional Airport,small_airport,34.6719017,-82.8864975,Clemson,SC,10944,Clemson,SC
KCAE,Columbia Metropolitan Airport,medium_airport,33.938801,-81.119499,Columbia,SC,1969,Columbia,SC
KCUB,Jim Hamilton L.B. Owens Airport,medium_airport,33.970500946,-80.9952011108,Columbia,SC,1969,Columbia,SC
KAVL,Asheville Regional Airport,medium_airport,35.436199,-82.541801,Asheville,NC,2763,Asheville,NC
KMIA,Miami International Airport,large_airport,25.79319953918457,-80.29060363769531,Miami,FL,1921,Miami,FL
KTMB,Miami Executive Airport,medium_airport,25.6479,-80.4328,Miami,FL,1921,Miami,FL
KOPF,Miami-Opa Locka Executive Airport,medium_airport,25.907,-80.278397,Miami,FL,1921,Miami,FL
KTTN,Trenton Mercer Airport,medium_airport,40.27669906616211,-74.8134994506836,Trenton,NJ,1922,Trenton,NJ
KMPO,Pocono Mountains Municipal Airport,small_airport,41.136025,-75.379572,Mount Pocono,PA,14841,Mount Pocono,PA
KGAI,Montgomery County Airpark,small_airport,39.168301,-77.166,Gaithersburg,MD,1929,Gaithersburg,MD
KSWF,New York Stewart International Airport,medium_airport,41.504101,-74.104797,Newburgh,NY,2694,Newburgh,NY
KORD,Chicago O'Hare International Airport,large_airport,41.9786,-87.9048,Chicago,IL,1937,Chicago,IL
KMDW,Chicago Midway International Airport,large_airport,41.785999,-87.752403,Chicago,IL,1937,Chicago,IL
KIGQ,Lansing Municipal Airport,small_airport,41.5349006652832,-87.52950286865234,Chicago,IL,1937,Chicago,IL
KSYR,Syracuse Hancock International Airport,large_airport,43.11119842529297,-76.1063003540039,Syracuse,NY,1932,Syracuse,NY
KOQN,Brandywine Regional Airport,small_airport,39.990101,-75.581902,West Chester,PA,2494,West Chester,PA
KTEB,Teterboro Airport,medium_airport,40.85010147089999,-74.060798645,Teterboro,NJ,4455,Teterboro,NJ
KEWR,Newark Liberty International Airport,large_airport,40.692501,-74.168701,Newark,NJ,2081,Newark,NJ
KMKY,Marco Island Executive Airport,small_airport,25.995001,-81.672501,Marco Island,FL,14274,Marco Island,FL
KMCN,Middle Georgia Regional Airport,medium_airport,32.69279861450195,-83.64920043945312,Macon,GA,1940,Macon,GA
93NY,Taylor Field Heliport at Fort Hamilton,heliport,40.605355,-74.022285,Brooklyn,NY,1941,Brooklyn,NY
NK30,Private Sealanes-Jamaica Bay Seaplane Base,seaplane_base,40.60530090332031,-73.90229797363281,Brooklyn,NY,1941,Brooklyn,NY
KGMU,Greenville Downtown Airport,medium_airport,34.8479003906,-82.34999847410002,Greenville,SC,1942,Greenville,SC
KGYH,Donaldson Field Airport,small_airport,34.758301,-82.376404,Greenville,SC,1942,Greenville,SC
KATL,Hartsfield Jackson Atlanta International Airport,large_airport,33.6367,-84.428101,Atlanta,GA,1943,Atlanta,GA
KPDK,DeKalb Peachtree Airport,medium_airport,33.8755989075,-84.3020019531,Atlanta,GA,1943,Atlanta,GA
KFTY,Fulton County Airport Brown Field,medium_airport,33.7790985107,-84.5214004517,Atlanta,GA,1943,Atlanta,GA
KFFC,Peachtree City Falcon Field,small_airport,33.3572998046875,-84.5718002319336,Atlanta,GA,1943,Atlanta,GA
KRYY,Cobb County International Airport-McCollum Field,medium_airport,34.01316,-84.59721,Atlanta,GA,1943,Atlanta,GA
KCCO,Newnan Coweta County Airport,small_airport,33.31159973144531,-84.7697982788086,Atlanta,GA,1943,Atlanta,GA
KALB,Albany International Airport,medium_airport,42.74829864501953,-73.80169677734375,Albany,NY,1945,Albany,NY
KLWM,Lawrence Municipal Airport,medium_airport,42.7172012329,-71.1233978271,Lawrence,MA,4251,Lawrence,MA
KDET,Coleman A. Young Municipal Airport,medium_airport,42.40919876,-83.00990295,Detroit,MI,1947,Detroit,MI
KDTW,Detroit Metropolitan Wayne County Airport,large_airport,42.212398529052734,-83.35340118408203,Detroit,MI,1947,Detroit,MI
KYIP,Willow Run Airport,medium_airport,42.23789978,-83.53040314,Detroit,MI,1947,Detroit,MI
KARB,Ann Arbor Municipal Airport,small_airport,42.2229995728,-83.74559783939999,Ann Arbor,MI,2033,Ann Arbor,MI
KBCT,Boca Raton Airport,small_airport,26.3784999847,-80.1076965332,Boca Raton,FL,1951,Boca Raton,FL
KPBI,Palm Beach International Airport,large_airport,26.68320083618164,-80.09559631347656,West Palm Beach,FL,2117,West Palm Beach,FL
KCLT,Charlotte Douglas International Airport,large_airport,35.2140007019043,-80.94309997558594,Charlotte,NC,1953,Charlotte,NC
KMEM,Memphis International Airport,large_airport,35.04240036010742,-89.97669982910156,Memphis,TN,1954,Memphis,TN
KVLL,Oakland Troy Airport,small_airport,42.54290009,-83.17790222,Troy,MI,2182,Troy,MI
KMLB,Melbourne Orlando International Airport,medium_airport,28.1028,-80.645302,Melbourne,FL,1956,Melbourne,FL
KHPN,Westchester County Airport,medium_airport,41.06700134277344,-73.70760345458984,White Plains,NY,2833,White Plains,NY
KXFL,Flagler Executive Airport,small_airport,29.4674,-81.206299,Palm Coast,FL,1959,Palm Coast,FL
KORL,Orlando Executive Airport,small_airport,28.5455,-81.332901,Orlando,FL,1960,Orlando,FL
KISM,Kissimmee Gateway Airport,medium_airport,28.2898006439,-81.4371032715,Orlando,FL,1960,Orlando,FL
KMCO,Orlando International Airport,large_airport,28.429399490356445,-81.30899810791016,Orlando,FL,1960,Orlando,FL
KSFB,Orlando Sanford International Airport,large_airport,28.7775993347168,-81.23750305175781,Orlando,FL,1960,Orlando,FL
KISP,Long Island Mac Arthur Airport,medium_airport,40.79520035,-73.10019684,Islip,NY,2016,Islip,NY
KPVD,Theodore Francis Green State Airport,large_airport,41.725038,-71.425668,Providence,RI,1962,Providence,RI
KBNA,Nashville International Airport,large_airport,36.1245002746582,-86.6781997680664,Nashville,TN,1965,Nashville,TN
KLBE,Arnold Palmer Regional Airport,medium_airport,40.275902,-79.4048,Latrobe,PA,2174,Latrobe,PA
KMWC,Lawrence J Timmerman Airport,small_airport,43.110401,-88.034401,Milwaukee,WI,1972,Milwaukee,WI
KMKE,General Mitchell International Airport,large_airport,42.94720077514648,-87.89659881591797,Milwaukee,WI,1972,Milwaukee,WI
